time_s,force_N
4.884000e-01,2.765085e-05
4.885000e-01,1.216659e-04
4.886000e-01,2.156810e-04
4.887000e-01,1.559652e-04
4.888000e-01,6.195010e-05
4.889000e-01,3.206499e-05
4.890000e-01,1.260801e-04
4.891000e-01,2.200952e-04
4.892000e-01,1.515510e-04
4.893000e-01,5.753595e-05
4.894000e-01,3.647913e-05
4.895000e-01,1.304942e-04
4.896000e-01,2.245093e-04
4.897000e-01,1.471369e-04
4.898000e-01,5.312181e-05
4.899000e-01,4.089328e-05
4.900000e-01,1.349084e-04
4.901000e-01,2.367378e-04
4.902000e-01,1.427228e-04
4.903000e-01,4.870767e-05
4.904000e-01,4.530742e-05
4.905000e-01,1.393225e-04
4.906000e-01,2.323237e-04
4.907000e-01,1.383086e-04
4.908000e-01,4.429352e-05
4.909000e-01,4.972156e-05
4.910000e-01,1.437366e-04
4.911000e-01,2.279096e-04
4.912000e-01,1.338945e-04
4.913000e-01,3.987938e-05
4.914000e-01,5.413570e-05
4.915000e-01,1.481508e-04
4.916000e-01,2.234954e-04
4.917000e-01,1.294803e-04
4.918000e-01,3.546524e-05
4.919000e-01,5.854985e-05
4.920000e-01,3.130964e-04
4.921000e-01,2.190813e-04
4.922000e-01,1.250662e-04
4.923000e-01,3.105110e-05
4.924000e-01,6.296399e-05
4.925000e-01,3.086822e-04
4.926000e-01,2.146671e-04
4.927000e-01,1.206520e-04
4.928000e-01,2.663695e-05
4.929000e-01,6.737813e-05
4.930000e-01,3.042681e-04
4.931000e-01,2.102530e-04
4.932000e-01,1.162379e-04
4.933000e-01,2.222281e-05
4.934000e-01,7.179228e-05
4.935000e-01,2.998539e-04
4.936000e-01,2.058388e-04
4.937000e-01,1.118238e-04
4.938000e-01,1.780867e-05
4.939000e-01,7.620642e-05
4.940000e-01,2.954398e-04
4.941000e-01,2.014247e-04
4.942000e-01,1.074096e-04
4.943000e-01,1.339452e-05
4.944000e-01,8.062056e-05
4.945000e-01,2.910256e-04
4.946000e-01,1.970106e-04
4.947000e-01,1.029955e-04
4.948000e-01,8.980382e-06
4.949000e-01,8.503470e-05
4.950000e-01,2.866115e-04
4.951000e-01,1.925964e-04
4.952000e-01,9.858133e-05
4.953000e-01,4.566239e-06
4.954000e-01,8.944885e-05
4.955000e-01,1.834639e-04
4.956000e-01,1.881823e-04
4.957000e-01,9.416718e-05
4.958000e-01,1.520963e-07
4.959000e-01,9.386299e-05
4.960000e-01,1.878781e-04
4.961000e-01,1.837681e-04
4.962000e-01,8.975304e-05
4.963000e-01,4.262046e-06
4.964000e-01,9.827713e-05
4.965000e-01,1.922922e-04
4.966000e-01,1.793540e-04
4.967000e-01,8.533890e-05
4.968000e-01,8.676189e-06
4.969000e-01,1.026913e-04
4.970000e-01,1.967064e-04
4.971000e-01,1.749398e-04
4.972000e-01,8.092475e-05
4.973000e-01,1.309033e-05
4.974000e-01,1.071054e-04
4.975000e-01,2.011205e-04
4.976000e-01,1.705257e-04
4.977000e-01,7.651061e-05
4.978000e-01,1.750447e-05
4.979000e-01,1.115196e-04
4.980000e-01,2.055346e-04
4.981000e-01,1.661116e-04
4.982000e-01,7.209647e-05
4.983000e-01,2.191862e-05
4.984000e-01,1.159337e-04
4.985000e-01,2.099488e-04
4.986000e-01,1.616974e-04
4.987000e-01,6.768233e-05
4.988000e-01,2.633276e-05
4.989000e-01,1.203478e-04
4.990000e-01,2.143629e-04
4.991000e-01,1.572833e-04
4.992000e-01,6.326818e-05
4.993000e-01,3.074690e-05
4.994000e-01,1.247620e-04
4.995000e-01,2.187771e-04
4.996000e-01,1.528691e-04
4.997000e-01,5.885404e-05
4.998000e-01,3.516105e-05
4.999000e-01,1.291761e-04
5.000000e-01,2.231912e-04
5.001000e-01,3.172063e-04
5.002000e-01,4.112214e-04
5.003000e-01,4.260861e-04
5.004000e-01,3.320710e-04
5.005000e-01,2.380559e-04
5.006000e-01,1.440408e-04
5.007000e-01,5.002575e-05
5.008000e-01,4.398933e-05
5.009000e-01,1.380044e-04
5.010000e-01,2.320195e-04
5.011000e-01,3.260346e-04
5.012000e-01,4.200497e-04
5.013000e-01,4.172578e-04
5.014000e-01,3.232427e-04
5.015000e-01,2.292276e-04
5.016000e-01,1.352126e-04
5.017000e-01,4.119747e-05
5.018000e-01,5.281762e-05
5.019000e-01,1.468327e-04
5.020000e-01,2.408478e-04
5.021000e-01,3.348629e-04
5.022000e-01,4.288780e-04
5.023000e-01,5.228930e-04
5.024000e-01,3.144144e-04
5.025000e-01,2.203994e-04
5.026000e-01,1.263843e-04
5.027000e-01,3.236918e-05
5.028000e-01,6.164590e-05
5.029000e-01,1.556610e-04
5.030000e-01,2.496761e-04
5.031000e-01,3.436912e-04
5.032000e-01,4.377062e-04
5.033000e-01,5.317213e-04
5.034000e-01,3.055862e-04
5.035000e-01,2.115711e-04
5.036000e-01,1.175560e-04
5.037000e-01,2.354090e-05
5.038000e-01,7.047419e-05
5.039000e-01,1.644893e-04
5.040000e-01,2.585044e-04
5.041000e-01,3.525194e-04
5.042000e-01,4.465345e-04
5.043000e-01,5.405496e-04
5.044000e-01,2.967579e-04
5.045000e-01,2.027428e-04
5.046000e-01,1.087277e-04
5.047000e-01,1.471261e-05
5.048000e-01,7.930247e-05
5.049000e-01,1.733176e-04
5.050000e-01,2.673326e-04
5.051000e-01,3.613477e-04
5.052000e-01,4.553628e-04
5.053000e-01,5.493779e-04
5.054000e-01,2.879296e-04
5.055000e-01,1.939145e-04
5.056000e-01,9.989941e-05
5.057000e-01,5.884326e-06
5.058000e-01,8.813076e-05
5.059000e-01,1.821458e-04
5.060000e-01,2.761609e-04
5.061000e-01,3.701760e-04
5.062000e-01,4.641911e-04
5.063000e-01,5.582062e-04
5.064000e-01,2.791013e-04
5.065000e-01,1.850862e-04
5.066000e-01,9.107113e-05
5.067000e-01,2.943959e-06
5.068000e-01,9.695905e-05
5.069000e-01,1.909741e-04
5.070000e-01,2.849892e-04
5.071000e-01,3.790043e-04
5.072000e-01,4.730194e-04
5.073000e-01,5.670345e-04
5.074000e-01,2.702730e-04
5.075000e-01,1.762579e-04
5.076000e-01,8.224284e-05
5.077000e-01,1.177224e-05
5.078000e-01,1.057873e-04
5.079000e-01,1.998024e-04
5.080000e-01,2.938175e-04
5.081000e-01,3.878326e-04
5.082000e-01,4.818477e-04
5.083000e-01,5.758628e-04
5.084000e-01,2.614447e-04
5.085000e-01,1.674296e-04
5.086000e-01,7.341456e-05
5.087000e-01,2.060053e-05
5.088000e-01,1.146156e-04
5.089000e-01,2.086307e-04
5.090000e-01,3.026458e-04
5.091000e-01,3.966609e-04
5.092000e-01,4.906760e-04
5.093000e-01,5.846910e-04
5.094000e-01,2.526164e-04
5.095000e-01,1.586014e-04
5.096000e-01,6.458627e-05
5.097000e-01,2.942882e-05
5.098000e-01,1.234439e-04
5.099000e-01,2.174590e-04
5.100000e-01,3.114741e-04
5.101000e-01,4.054892e-04
5.102000e-01,4.995042e-04
5.103000e-01,5.935193e-04
5.104000e-01,2.437882e-04
5.105000e-01,1.497731e-04
5.106000e-01,5.575798e-05
5.107000e-01,3.825710e-05
5.108000e-01,1.322722e-04
5.109000e-01,2.262873e-04
5.110000e-01,3.203024e-04
5.111000e-01,4.143174e-04
5.112000e-01,5.083325e-04
5.113000e-01,6.023476e-04
5.114000e-01,2.349599e-04
5.115000e-01,1.409448e-04
5.116000e-01,4.692970e-05
5.117000e-01,4.708539e-05
5.118000e-01,1.411005e-04
5.119000e-01,2.351156e-04
5.120000e-01,3.291306e-04
5.121000e-01,4.231457e-04
5.122000e-01,5.171608e-04
5.123000e-01,1.455146e-04
5.124000e-01,2.261316e-04
5.125000e-01,1.321165e-04
5.126000e-01,3.810141e-05
5.127000e-01,5.591367e-05
5.128000e-01,1.499288e-04
5.129000e-01,2.439438e-04
5.130000e-01,3.379589e-04
5.131000e-01,4.319740e-04
5.132000e-01,5.259891e-04
5.133000e-01,1.543429e-04
5.134000e-01,2.173033e-04
5.135000e-01,1.232882e-04
5.136000e-01,2.927313e-05
5.137000e-01,6.474196e-05
5.138000e-01,1.587570e-04
5.139000e-01,2.527721e-04
5.140000e-01,3.467872e-04
5.141000e-01,4.408023e-04
5.142000e-01,6.915610e-05
5.143000e-01,1.631712e-04
5.144000e-01,2.084750e-04
5.145000e-01,1.144599e-04
5.146000e-01,2.044484e-05
5.147000e-01,7.357024e-05
5.148000e-01,1.675853e-04
5.149000e-01,2.616004e-04
5.150000e-01,3.556155e-04
5.151000e-01,1.603070e-05
5.152000e-01,7.798439e-05
5.153000e-01,1.719995e-04
5.154000e-01,2.660146e-04
5.155000e-01,1.056316e-04
5.156000e-01,1.161656e-05
5.157000e-01,8.239853e-05
5.158000e-01,1.764136e-04
5.159000e-01,2.704287e-04
5.160000e-01,3.644438e-04
5.161000e-01,7.202413e-06
5.162000e-01,8.681267e-05
5.163000e-01,1.808278e-04
5.164000e-01,2.748428e-04
5.165000e-01,9.680336e-05
5.166000e-01,2.788271e-06
5.167000e-01,9.122682e-05
5.168000e-01,1.852419e-04
5.169000e-01,2.792570e-04
5.170000e-01,9.238921e-05
5.171000e-01,1.625872e-06
5.172000e-01,9.564096e-05
5.173000e-01,1.896560e-04
5.174000e-01,2.836711e-04
5.175000e-01,8.797507e-05
5.176000e-01,6.040015e-06
5.177000e-01,1.000551e-04
5.178000e-01,1.940702e-04
5.179000e-01,2.880853e-04
5.180000e-01,8.356093e-05
5.181000e-01,1.045416e-05
5.182000e-01,1.044692e-04
5.183000e-01,1.984843e-04
5.184000e-01,2.924994e-04
5.185000e-01,7.914679e-05
5.186000e-01,1.486830e-05
5.187000e-01,1.088834e-04
5.188000e-01,2.028985e-04
5.189000e-01,1.687477e-04
5.190000e-01,7.473264e-05
5.191000e-01,1.928244e-05
5.192000e-01,1.132975e-04
5.193000e-01,2.073126e-04
5.194000e-01,3.013277e-04
5.195000e-01,7.031850e-05
5.196000e-01,2.369659e-05
5.197000e-01,1.177117e-04
5.198000e-01,2.117268e-04
5.199000e-01,1.599194e-04
5.200000e-01,6.590436e-05
5.201000e-01,2.811073e-05
5.202000e-01,1.221258e-04
5.203000e-01,2.161409e-04
5.204000e-01,3.101560e-04
5.205000e-01,6.149021e-05
5.206000e-01,3.252487e-05
5.207000e-01,1.265400e-04
5.208000e-01,2.451062e-04
5.209000e-01,1.510912e-04
5.210000e-01,5.707607e-05
5.211000e-01,3.693901e-05
5.212000e-01,1.309541e-04
5.213000e-01,2.249692e-04
5.214000e-01,3.189843e-04
5.215000e-01,5.266193e-05
5.216000e-01,4.135316e-05
5.217000e-01,3.302930e-04
5.218000e-01,2.362780e-04
5.219000e-01,1.422629e-04
5.220000e-01,4.824779e-05
5.221000e-01,4.576730e-05
5.222000e-01,1.397824e-04
5.223000e-01,2.337975e-04
5.224000e-01,3.278126e-04
5.225000e-01,4.383364e-05
5.226000e-01,5.018144e-05
5.227000e-01,3.214648e-04
5.228000e-01,2.274497e-04
5.229000e-01,1.334346e-04
5.230000e-01,3.941950e-05
5.231000e-01,5.459559e-05
5.232000e-01,1.486107e-04
5.233000e-01,2.426258e-04
5.234000e-01,3.366408e-04
5.235000e-01,3.500536e-05
5.236000e-01,4.066516e-04
5.237000e-01,3.126365e-04
5.238000e-01,2.186214e-04
5.239000e-01,1.246063e-04
5.240000e-01,3.059121e-05
5.241000e-01,6.342387e-05
5.242000e-01,1.574390e-04
5.243000e-01,2.514540e-04
5.244000e-01,3.454691e-04
5.245000e-01,2.617707e-05
5.246000e-01,3.978233e-04
5.247000e-01,3.038082e-04
5.248000e-01,2.097931e-04
5.249000e-01,1.157780e-04
5.250000e-01,2.176293e-05
5.251000e-01,7.225216e-05
5.252000e-01,1.662672e-04
5.253000e-01,2.602823e-04
5.254000e-01,3.542974e-04
5.255000e-01,4.830101e-04
5.256000e-01,3.889950e-04
5.257000e-01,2.949799e-04
5.258000e-01,2.009648e-04
5.259000e-01,1.069497e-04
5.260000e-01,1.293464e-05
5.261000e-01,8.108044e-05
5.262000e-01,1.750955e-04
5.263000e-01,2.691106e-04
5.264000e-01,3.631257e-04
5.265000e-01,4.741818e-04
5.266000e-01,3.801667e-04
5.267000e-01,2.861516e-04
5.268000e-01,1.921365e-04
5.269000e-01,9.812144e-05
5.270000e-01,4.106358e-06
5.271000e-01,8.990873e-05
5.272000e-01,1.839238e-04
5.273000e-01,2.779389e-04
5.274000e-01,3.719540e-04
5.275000e-01,4.653535e-04
5.276000e-01,3.713384e-04
5.277000e-01,2.773233e-04
5.278000e-01,1.833082e-04
5.279000e-01,8.929316e-05
5.280000e-01,4.721928e-06
5.281000e-01,9.873701e-05
5.282000e-01,1.927521e-04
5.283000e-01,2.867672e-04
5.284000e-01,3.807823e-04
5.285000e-01,4.565252e-04
5.286000e-01,3.625101e-04
5.287000e-01,2.684950e-04
5.288000e-01,1.744800e-04
5.289000e-01,8.046487e-05
5.290000e-01,1.355021e-05
5.291000e-01,1.075653e-04
5.292000e-01,2.015804e-04
5.293000e-01,2.955955e-04
5.294000e-01,3.896106e-04
5.295000e-01,4.836256e-04
5.296000e-01,3.536818e-04
5.297000e-01,2.596668e-04
5.298000e-01,1.656517e-04
5.299000e-01,7.163659e-05
5.300000e-01,2.237850e-05
5.301000e-01,1.163936e-04
5.302000e-01,2.104087e-04
5.303000e-01,3.044238e-04
5.304000e-01,3.984388e-04
5.305000e-01,4.924539e-04
5.306000e-01,3.448536e-04
5.307000e-01,2.508385e-04
5.308000e-01,1.568234e-04
5.309000e-01,6.280830e-05
5.310000e-01,3.120678e-05
5.311000e-01,1.252219e-04
5.312000e-01,2.192370e-04
5.313000e-01,3.132520e-04
5.314000e-01,4.072671e-04
5.315000e-01,5.012822e-04
5.316000e-01,3.360253e-04
5.317000e-01,2.420102e-04
5.318000e-01,1.479951e-04
5.319000e-01,5.398002e-05
5.320000e-01,4.003507e-05
5.321000e-01,1.340502e-04
5.322000e-01,2.280652e-04
5.323000e-01,3.220803e-04
5.324000e-01,4.160954e-04
5.325000e-01,5.101105e-04
5.326000e-01,3.271970e-04
5.327000e-01,2.331819e-04
5.328000e-01,1.391668e-04
5.329000e-01,4.515173e-05
5.330000e-01,4.886336e-05
5.331000e-01,1.428784e-04
5.332000e-01,2.368935e-04
5.333000e-01,3.309086e-04
5.334000e-01,4.249237e-04
5.335000e-01,5.189388e-04
5.336000e-01,3.183687e-04
5.337000e-01,2.243536e-04
5.338000e-01,1.303385e-04
5.339000e-01,3.632344e-05
5.340000e-01,5.769164e-05
5.341000e-01,1.517067e-04
5.342000e-01,2.457218e-04
5.343000e-01,3.397369e-04
5.344000e-01,4.337520e-04
5.345000e-01,5.277671e-04
5.346000e-01,3.095404e-04
5.347000e-01,2.155253e-04
5.348000e-01,1.215102e-04
5.349000e-01,2.749516e-05
5.350000e-01,6.651993e-05
5.351000e-01,1.605350e-04
5.352000e-01,2.545501e-04
5.353000e-01,3.485652e-04
5.354000e-01,4.425803e-04
5.355000e-01,5.365954e-04
5.356000e-01,3.007121e-04
5.357000e-01,2.066970e-04
5.358000e-01,1.126820e-04
5.359000e-01,1.866687e-05
5.360000e-01,7.534821e-05
5.361000e-01,1.693633e-04
5.362000e-01,2.633784e-04
5.363000e-01,3.573935e-04
5.364000e-01,4.514086e-04
5.365000e-01,5.454236e-04
5.366000e-01,2.918838e-04
5.367000e-01,1.978688e-04
5.368000e-01,1.038537e-04
5.369000e-01,9.838588e-06
5.370000e-01,8.417650e-05
5.371000e-01,1.781916e-04
5.372000e-01,2.722067e-04
5.373000e-01,3.662218e-04
5.374000e-01,4.602368e-04
5.375000e-01,5.542519e-04
5.376000e-01,2.830556e-04
5.377000e-01,1.890405e-04
5.378000e-01,9.502539e-05
5.379000e-01,1.010302e-06
5.380000e-01,9.300478e-05
5.381000e-01,1.870199e-04
5.382000e-01,2.810350e-04
5.383000e-01,3.750500e-04
5.384000e-01,4.690651e-04
5.385000e-01,5.630802e-04
5.386000e-01,2.742273e-04
5.387000e-01,1.802122e-04
5.388000e-01,8.619710e-05
5.389000e-01,7.817984e-06
5.390000e-01,1.018331e-04
5.391000e-01,1.958482e-04
5.392000e-01,2.898632e-04
5.393000e-01,3.838783e-04
5.394000e-01,4.778934e-04
5.395000e-01,5.719085e-04
5.396000e-01,2.653990e-04
5.397000e-01,1.713839e-04
5.398000e-01,7.736882e-05
5.399000e-01,1.664627e-05
5.400000e-01,1.106614e-04
5.401000e-01,2.046764e-04
5.402000e-01,2.986915e-04
5.403000e-01,3.927066e-04
5.404000e-01,4.867217e-04
5.405000e-01,5.807368e-04
5.406000e-01,2.565707e-04
5.407000e-01,1.625556e-04
5.408000e-01,6.854053e-05
5.409000e-01,2.547455e-05
5.410000e-01,1.194896e-04
5.411000e-01,2.135047e-04
5.412000e-01,3.075198e-04
5.413000e-01,4.015349e-04
5.414000e-01,4.955500e-04
5.415000e-01,5.895651e-04
5.416000e-01,2.477424e-04
5.417000e-01,1.537273e-04
5.418000e-01,5.971225e-05
5.419000e-01,3.430284e-05
5.420000e-01,1.283179e-04
5.421000e-01,2.223330e-04
5.422000e-01,3.163481e-04
5.423000e-01,4.103632e-04
5.424000e-01,5.043783e-04
5.425000e-01,1.327321e-04
5.426000e-01,2.267472e-04
5.427000e-01,1.448990e-04
5.428000e-01,5.088396e-05
5.429000e-01,4.313113e-05
5.430000e-01,1.371462e-04
5.431000e-01,2.311613e-04
5.432000e-01,3.251764e-04
5.433000e-01,4.191915e-04
5.434000e-01,4.754527e-05
5.435000e-01,1.415604e-04
5.436000e-01,2.355754e-04
5.437000e-01,1.360708e-04
5.438000e-01,4.205567e-05
5.439000e-01,5.195941e-05
5.440000e-01,1.459745e-04
5.441000e-01,2.399896e-04
5.442000e-01,3.340047e-04
5.443000e-01,4.280198e-04
5.444000e-01,5.637355e-05
5.445000e-01,1.503886e-04
5.446000e-01,2.444037e-04
5.447000e-01,1.272425e-04
5.448000e-01,3.322739e-05
5.449000e-01,6.078770e-05
5.450000e-01,1.548028e-04
5.451000e-01,2.488179e-04
5.452000e-01,3.428330e-04
5.453000e-01,2.881325e-05
5.454000e-01,6.520184e-05
5.455000e-01,1.592169e-04
5.456000e-01,2.532320e-04
5.457000e-01,1.184142e-04
5.458000e-01,2.439910e-05
5.459000e-01,6.961598e-05
5.460000e-01,1.636311e-04
5.461000e-01,2.576462e-04
5.462000e-01,3.516612e-04
5.463000e-01,1.998496e-05
5.464000e-01,7.403013e-05
5.465000e-01,1.680452e-04
5.466000e-01,2.620603e-04
5.467000e-01,1.095859e-04
5.468000e-01,1.557082e-05
5.469000e-01,7.844427e-05
5.470000e-01,1.724594e-04
5.471000e-01,2.664744e-04
5.472000e-01,1.051718e-04
5.473000e-01,1.115667e-05
5.474000e-01,8.285841e-05
5.475000e-01,1.768735e-04
5.476000e-01,2.708886e-04
5.477000e-01,1.007576e-04
5.478000e-01,6.742532e-06
5.479000e-01,8.727255e-05
5.480000e-01,1.812876e-04
5.481000e-01,2.753027e-04
5.482000e-01,9.634348e-05
5.483000e-01,2.328389e-06
5.484000e-01,9.168670e-05
5.485000e-01,1.857018e-04
5.486000e-01,2.797169e-04
5.487000e-01,9.192933e-05
5.488000e-01,2.085754e-06
5.489000e-01,9.610084e-05
5.490000e-01,1.901159e-04
5.491000e-01,1.815303e-04
5.492000e-01,8.751519e-05
5.493000e-01,6.499896e-06
5.494000e-01,1.005150e-04
5.495000e-01,1.945301e-04
5.496000e-01,2.885452e-04
5.497000e-01,8.310105e-05
5.498000e-01,1.091404e-05
5.499000e-01,1.049291e-04
5.500000e-01,1.989442e-04
5.501000e-01,1.727020e-04
5.502000e-01,7.868690e-05
5.503000e-01,1.532818e-05
5.504000e-01,1.093433e-04
5.505000e-01,2.033584e-04
5.506000e-01,2.973734e-04
5.507000e-01,7.427276e-05
5.508000e-01,1.974232e-05
5.509000e-01,1.137574e-04
5.510000e-01,2.578888e-04
5.511000e-01,1.638737e-04
5.512000e-01,6.985862e-05
5.513000e-01,2.415647e-05
5.514000e-01,1.181716e-04
5.515000e-01,2.121866e-04
5.516000e-01,3.062017e-04
5.517000e-01,6.544448e-05
5.518000e-01,2.857061e-05
5.519000e-01,3.430756e-04
5.520000e-01,2.490605e-04
5.521000e-01,1.550454e-04
5.522000e-01,6.103033e-05
5.523000e-01,3.298475e-05
5.524000e-01,1.269998e-04
5.525000e-01,2.210149e-04
5.526000e-01,3.150300e-04
5.527000e-01,5.661619e-05
5.528000e-01,3.739890e-05
5.529000e-01,3.342473e-04
5.530000e-01,2.402322e-04
5.531000e-01,1.462171e-04
5.532000e-01,5.220205e-05
5.533000e-01,4.181304e-05
5.534000e-01,1.358281e-04
5.535000e-01,2.298432e-04
5.536000e-01,3.238583e-04
5.537000e-01,4.778790e-05
5.538000e-01,4.194341e-04
5.539000e-01,3.254190e-04
5.540000e-01,2.314039e-04
5.541000e-01,1.373888e-04
5.542000e-01,4.337376e-05
5.543000e-01,5.064132e-05
5.544000e-01,1.446564e-04
5.545000e-01,2.386715e-04
5.546000e-01,3.326866e-04
5.547000e-01,3.895962e-05
5.548000e-01,4.106058e-04
5.549000e-01,3.165907e-04
5.550000e-01,2.225756e-04
5.551000e-01,1.285606e-04
5.552000e-01,3.454548e-05
5.553000e-01,5.946961e-05
5.554000e-01,1.534847e-04
5.555000e-01,2.474998e-04
5.556000e-01,3.415149e-04
5.557000e-01,4.355300e-04
5.558000e-01,4.017775e-04
5.559000e-01,3.077624e-04
5.560000e-01,2.137474e-04
5.561000e-01,1.197323e-04
5.562000e-01,2.571719e-05
5.563000e-01,6.829790e-05
5.564000e-01,1.623130e-04
5.565000e-01,2.563281e-04
5.566000e-01,3.503432e-04
5.567000e-01,4.443582e-04
5.568000e-01,3.929492e-04
5.569000e-01,2.989342e-04
5.570000e-01,2.049191e-04
5.571000e-01,1.109040e-04
5.572000e-01,1.688890e-05
5.573000e-01,7.712618e-05
5.574000e-01,1.711413e-04
5.575000e-01,2.651564e-04
5.576000e-01,3.591714e-04
5.577000e-01,4.531865e-04
5.578000e-01,3.841210e-04
5.579000e-01,2.901059e-04
5.580000e-01,1.960908e-04
5.581000e-01,1.020757e-04
5.582000e-01,8.060619e-06
5.583000e-01,8.595447e-05
5.584000e-01,1.799696e-04
5.585000e-01,2.739846e-04
5.586000e-01,3.679997e-04
5.587000e-01,4.620148e-04
5.588000e-01,3.752927e-04
5.589000e-01,2.812776e-04
5.590000e-01,1.872625e-04
5.591000e-01,9.324742e-05
5.592000e-01,7.676664e-07
5.593000e-01,9.478275e-05
5.594000e-01,1.887978e-04
5.595000e-01,2.828129e-04
5.596000e-01,3.768280e-04
5.597000e-01,4.708431e-04
5.598000e-01,3.664644e-04
5.599000e-01,2.724493e-04
5.600000e-01,1.784342e-04
5.601000e-01,8.441913e-05
5.602000e-01,9.595952e-06
5.603000e-01,1.036110e-04
5.604000e-01,1.976261e-04
5.605000e-01,2.916412e-04
5.606000e-01,3.856563e-04
5.607000e-01,4.796714e-04
5.608000e-01,3.576361e-04
5.609000e-01,2.636210e-04
5.610000e-01,1.696059e-04
5.611000e-01,7.559085e-05
5.612000e-01,1.842424e-05
5.613000e-01,1.124393e-04
5.614000e-01,2.064544e-04
5.615000e-01,3.004695e-04
5.616000e-01,3.944846e-04
5.617000e-01,4.884997e-04
5.618000e-01,3.488078e-04
5.619000e-01,2.547927e-04
5.620000e-01,1.607776e-04
5.621000e-01,6.676256e-05
5.622000e-01,2.725252e-05
5.623000e-01,1.212676e-04
5.624000e-01,2.152827e-04
5.625000e-01,3.092978e-04
5.626000e-01,4.033129e-04
5.627000e-01,4.973280e-04
5.628000e-01,3.399795e-04
5.629000e-01,2.459644e-04
5.630000e-01,1.519494e-04
5.631000e-01,5.793428e-05
5.632000e-01,3.608081e-05
5.633000e-01,1.300959e-04
5.634000e-01,2.241110e-04
5.635000e-01,3.181261e-04
5.636000e-01,4.121412e-04
5.637000e-01,5.061562e-04
5.638000e-01,3.311512e-04
5.639000e-01,2.371362e-04
5.640000e-01,1.431211e-04
5.641000e-01,4.910599e-05
5.642000e-01,4.490909e-05
5.643000e-01,1.389242e-04
5.644000e-01,2.329393e-04
5.645000e-01,3.269544e-04
5.646000e-01,4.209694e-04
5.647000e-01,5.149845e-04
5.648000e-01,3.223230e-04
5.649000e-01,2.283079e-04
5.650000e-01,1.342928e-04
5.651000e-01,4.027771e-05
5.652000e-01,5.373738e-05
5.653000e-01,1.477525e-04
5.654000e-01,2.417676e-04
5.655000e-01,3.357826e-04
5.656000e-01,4.297977e-04
5.657000e-01,5.238128e-04
5.658000e-01,3.134947e-04
5.659000e-01,2.194796e-04
5.660000e-01,1.254645e-04
5.661000e-01,3.144942e-05
5.662000e-01,6.256567e-05
5.663000e-01,1.565808e-04
5.664000e-01,2.505958e-04
5.665000e-01,3.446109e-04
5.666000e-01,4.386260e-04
5.667000e-01,5.326411e-04
5.668000e-01,3.046664e-04
5.669000e-01,2.106513e-04
5.670000e-01,1.166362e-04
5.671000e-01,2.262113e-05
5.672000e-01,7.139395e-05
5.673000e-01,1.654090e-04
5.674000e-01,2.594241e-04
5.675000e-01,3.534392e-04
5.676000e-01,4.474543e-04
5.677000e-01,5.414694e-04
5.678000e-01,2.958381e-04
5.679000e-01,2.018230e-04
5.680000e-01,1.078079e-04
5.681000e-01,1.379285e-05
5.682000e-01,8.022224e-05
5.683000e-01,1.742373e-04
5.684000e-01,2.682524e-04
5.685000e-01,3.622675e-04
5.686000e-01,4.562826e-04
5.687000e-01,5.502977e-04
5.688000e-01,6.443128e-04
5.689000e-01,1.929947e-04
5.690000e-01,9.897965e-05
5.691000e-01,4.964564e-06
5.692000e-01,8.905052e-05
5.693000e-01,1.830656e-04
5.694000e-01,2.770807e-04
5.695000e-01,3.710958e-04
5.696000e-01,4.651109e-04
5.697000e-01,5.591260e-04
5.698000e-01,6.531410e-04
5.699000e-01,1.841664e-04
5.700000e-01,9.015136e-05
5.701000e-01,3.863722e-06
5.702000e-01,9.787881e-05
5.703000e-01,1.918939e-04
5.704000e-01,2.859090e-04
5.705000e-01,3.799241e-04
5.706000e-01,4.739392e-04
5.707000e-01,5.679542e-04
5.708000e-01,1.963080e-04
5.709000e-01,1.753382e-04
5.710000e-01,8.132308e-05
5.711000e-01,1.269201e-05
5.712000e-01,1.067071e-04
5.713000e-01,2.007222e-04
5.714000e-01,2.947373e-04
5.715000e-01,3.887524e-04
5.716000e-01,4.827674e-04
5.717000e-01,1.111212e-04
5.718000e-01,2.051363e-04
5.719000e-01,1.665099e-04
5.720000e-01,7.249479e-05
5.721000e-01,2.152029e-05
5.722000e-01,1.155354e-04
5.723000e-01,2.095505e-04
5.724000e-01,3.035656e-04
5.725000e-01,3.975806e-04
5.726000e-01,4.915957e-04
5.727000e-01,1.199495e-04
5.728000e-01,2.139646e-04
5.729000e-01,1.576816e-04
5.730000e-01,6.366651e-05
5.731000e-01,3.034858e-05
5.732000e-01,1.243637e-04
5.733000e-01,2.183788e-04
5.734000e-01,3.123938e-04
5.735000e-01,4.064089e-04
5.736000e-01,3.476272e-05
5.737000e-01,1.287778e-04
5.738000e-01,2.227929e-04
5.739000e-01,1.488533e-04
5.740000e-01,5.483822e-05
5.741000e-01,3.917686e-05
5.742000e-01,1.331920e-04
5.743000e-01,2.272070e-04
5.744000e-01,3.212221e-04
5.745000e-01,4.152372e-04
5.746000e-01,4.359101e-05
5.747000e-01,1.376061e-04
5.748000e-01,2.316212e-04
5.749000e-01,1.400250e-04
5.750000e-01,4.600994e-05
5.751000e-01,4.800515e-05
5.752000e-01,1.420202e-04
5.753000e-01,2.360353e-04
5.754000e-01,3.300504e-04
5.755000e-01,4.159579e-05
5.756000e-01,5.241929e-05
5.757000e-01,1.464344e-04
