# t,mean_r,min_r,max_r
9.000000e-02,-7.109691e+258,-7.109691e+258,-7.109691e+258
9.010000e-02,1.421938e+259,1.421938e+259,1.421938e+259
9.020000e-02,-2.843877e+259,-2.843877e+259,-2.843877e+259
9.030000e-02,5.687753e+259,5.687753e+259,5.687753e+259
9.040000e-02,-1.137551e+260,-1.137551e+260,-1.137551e+260
9.050000e-02,2.275101e+260,2.275101e+260,2.275101e+260
9.060000e-02,-4.550203e+260,-4.550203e+260,-4.550203e+260
9.070000e-02,9.100405e+260,9.100405e+260,9.100405e+260
9.080000e-02,-1.820081e+261,-1.820081e+261,-1.820081e+261
9.090000e-02,3.640162e+261,3.640162e+261,3.640162e+261
9.100000e-02,-7.280324e+261,-7.280324e+261,-7.280324e+261
9.110000e-02,1.456065e+262,1.456065e+262,1.456065e+262
9.120000e-02,-2.912130e+262,-2.912130e+262,-2.912130e+262
9.130000e-02,5.824259e+262,5.824259e+262,5.824259e+262
9.140000e-02,-1.164852e+263,-1.164852e+263,-1.164852e+263
9.150000e-02,2.329704e+263,2.329704e+263,2.329704e+263
9.160000e-02,-4.659407e+263,-4.659407e+263,-4.659407e+263
9.170000e-02,9.318815e+263,9.318815e+263,9.318815e+263
9.180000e-02,-1.863763e+264,-1.863763e+264,-1.863763e+264
9.190000e-02,3.727526e+264,3.727526e+264,3.727526e+264
9.200000e-02,-7.455052e+264,-7.455052e+264,-7.455052e+264
9.210000e-02,1.491010e+265,1.491010e+265,1.491010e+265
9.220000e-02,-2.982021e+265,-2.982021e+265,-2.982021e+265
9.230000e-02,5.964041e+265,5.964041e+265,5.964041e+265
9.240000e-02,-1.192808e+266,-1.192808e+266,-1.192808e+266
9.250000e-02,2.385617e+266,2.385617e+266,2.385617e+266
9.260000e-02,-4.771233e+266,-4.771233e+266,-4.771233e+266
9.270000e-02,9.542466e+266,9.542466e+266,9.542466e+266
9.280000e-02,-1.908493e+267,-1.908493e+267,-1.908493e+267
9.290000e-02,3.816987e+267,3.816987e+267,3.816987e+267
9.300000e-02,-7.633973e+267,-7.633973e+267,-7.633973e+267
9.310000e-02,1.526795e+268,1.526795e+268,1.526795e+268
9.320000e-02,-3.053589e+268,-3.053589e+268,-3.053589e+268
9.330000e-02,6.107178e+268,6.107178e+268,6.107178e+268
9.340000e-02,-1.221436e+269,-1.221436e+269,-1.221436e+269
9.350000e-02,2.442871e+269,2.442871e+269,2.442871e+269
9.360000e-02,-4.885743e+269,-4.885743e+269,-4.885743e+269
9.370000e-02,9.771486e+269,9.771486e+269,9.771486e+269
9.380000e-02,-1.954297e+270,-1.954297e+270,-1.954297e+270
9.390000e-02,3.908594e+270,3.908594e+270,3.908594e+270
9.400000e-02,-7.817188e+270,-7.817188e+270,-7.817188e+270
9.410000e-02,1.563438e+271,1.563438e+271,1.563438e+271
9.420000e-02,-3.126875e+271,-3.126875e+271,-3.126875e+271
9.430000e-02,6.253751e+271,6.253751e+271,6.253751e+271
9.440000e-02,-1.250750e+272,-1.250750e+272,-1.250750e+272
9.450000e-02,2.501500e+272,2.501500e+272,2.501500e+272
9.460000e-02,-5.003001e+272,-5.003001e+272,-5.003001e+272
9.470000e-02,1.000600e+273,1.000600e+273,1.000600e+273
9.480000e-02,-2.001200e+273,-2.001200e+273,-2.001200e+273
9.490000e-02,4.002400e+273,4.002400e+273,4.002400e+273
9.500000e-02,-8.004801e+273,-8.004801e+273,-8.004801e+273
9.510000e-02,1.600960e+274,1.600960e+274,1.600960e+274
9.520000e-02,-3.201920e+274,-3.201920e+274,-3.201920e+274
9.530000e-02,6.403841e+274,6.403841e+274,6.403841e+274
9.540000e-02,-1.280768e+275,-1.280768e+275,-1.280768e+275
9.550000e-02,2.561536e+275,2.561536e+275,2.561536e+275
9.560000e-02,-5.123073e+275,-5.123073e+275,-5.123073e+275
9.570000e-02,1.024615e+276,1.024615e+276,1.024615e+276
9.580000e-02,-2.049229e+276,-2.049229e+276,-2.049229e+276
9.590000e-02,4.098458e+276,4.098458e+276,4.098458e+276
9.600000e-02,-8.196916e+276,-8.196916e+276,-8.196916e+276
9.610000e-02,1.639383e+277,1.639383e+277,1.639383e+277
9.620000e-02,-3.278766e+277,-3.278766e+277,-3.278766e+277
9.630000e-02,6.557533e+277,6.557533e+277,6.557533e+277
9.640000e-02,-1.311507e+278,-1.311507e+278,-1.311507e+278
9.650000e-02,2.623013e+278,2.623013e+278,2.623013e+278
9.660000e-02,-5.246026e+278,-5.246026e+278,-5.246026e+278
9.670000e-02,1.049205e+279,1.049205e+279,1.049205e+279
9.680000e-02,-2.098411e+279,-2.098411e+279,-2.098411e+279
9.690000e-02,4.196821e+279,4.196821e+279,4.196821e+279
9.700000e-02,-8.393642e+279,-8.393642e+279,-8.393642e+279
9.710000e-02,1.678728e+280,1.678728e+280,1.678728e+280
9.720000e-02,-3.357457e+280,-3.357457e+280,-3.357457e+280
9.730000e-02,6.714914e+280,6.714914e+280,6.714914e+280
9.740000e-02,-1.342983e+281,-1.342983e+281,-1.342983e+281
9.750000e-02,2.685965e+281,2.685965e+281,2.685965e+281
9.760000e-02,-5.371931e+281,-5.371931e+281,-5.371931e+281
9.770000e-02,1.074386e+282,1.074386e+282,1.074386e+282
9.780000e-02,-2.148772e+282,-2.148772e+282,-2.148772e+282
9.790000e-02,4.297545e+282,4.297545e+282,4.297545e+282
9.800000e-02,-8.595090e+282,-8.595090e+282,-8.595090e+282
9.810000e-02,1.719018e+283,1.719018e+283,1.719018e+283
9.820000e-02,-3.438036e+283,-3.438036e+283,-3.438036e+283
9.830000e-02,6.876072e+283,6.876072e+283,6.876072e+283
9.840000e-02,-1.375214e+284,-1.375214e+284,-1.375214e+284
9.850000e-02,2.750429e+284,2.750429e+284,2.750429e+284
9.860000e-02,-5.500857e+284,-5.500857e+284,-5.500857e+284
9.870000e-02,1.100171e+285,1.100171e+285,1.100171e+285
9.880000e-02,-2.200343e+285,-2.200343e+285,-2.200343e+285
9.890000e-02,4.400686e+285,4.400686e+285,4.400686e+285
9.900000e-02,-8.801372e+285,-8.801372e+285,-8.801372e+285
9.910000e-02,1.760274e+286,1.760274e+286,1.760274e+286
9.920000e-02,-3.520549e+286,-3.520549e+286,-3.520549e+286
9.930000e-02,7.041097e+286,7.041097e+286,7.041097e+286
9.940000e-02,-1.408219e+287,-1.408219e+287,-1.408219e+287
9.950000e-02,2.816439e+287,2.816439e+287,2.816439e+287
9.960000e-02,-5.632878e+287,-5.632878e+287,-5.632878e+287
9.970000e-02,1.126576e+288,1.126576e+288,1.126576e+288
9.980000e-02,-2.253151e+288,-2.253151e+288,-2.253151e+288
9.990000e-02,4.506302e+288,4.506302e+288,4.506302e+288
