# t,mean_r,min_r,max_r
0.000000e+00,9.993896e-01,9.635159e-01,1.031789e+00
1.000000e-04,9.993896e-01,9.635159e-01,1.031789e+00
2.000000e-04,9.993896e-01,9.635159e-01,1.031789e+00
3.000000e-04,9.993896e-01,9.635159e-01,1.031789e+00
4.000000e-04,9.993896e-01,9.635159e-01,1.031789e+00
5.000000e-04,9.993896e-01,9.635159e-01,1.031789e+00
6.000000e-04,9.993896e-01,9.635159e-01,1.031789e+00
7.000000e-04,9.993896e-01,9.635159e-01,1.031789e+00
8.000000e-04,9.993896e-01,9.635159e-01,1.031789e+00
9.000000e-04,9.993896e-01,9.635159e-01,1.031789e+00
1.000000e-03,9.993896e-01,9.635159e-01,1.031789e+00
1.100000e-03,9.993896e-01,9.635159e-01,1.031789e+00
1.200000e-03,9.993896e-01,9.635159e-01,1.031789e+00
1.300000e-03,9.993897e-01,9.635159e-01,1.031789e+00
1.400000e-03,9.993896e-01,9.635158e-01,1.031789e+00
1.500000e-03,9.993897e-01,9.635159e-01,1.031789e+00
1.600000e-03,9.993895e-01,9.635157e-01,1.031788e+00
1.700000e-03,9.993899e-01,9.635162e-01,1.031789e+00
1.800000e-03,9.993891e-01,9.635153e-01,1.031788e+00
1.900000e-03,9.993908e-01,9.635170e-01,1.031790e+00
2.000000e-03,9.993873e-01,9.635135e-01,1.031786e+00
2.100000e-03,9.993943e-01,9.635205e-01,1.031793e+00
2.200000e-03,9.993803e-01,9.635066e-01,1.031779e+00
2.300000e-03,9.994083e-01,9.635345e-01,1.031807e+00
2.400000e-03,9.993524e-01,9.634786e-01,1.031751e+00
2.500000e-03,9.994642e-01,9.635904e-01,1.031863e+00
2.600000e-03,9.992405e-01,9.633667e-01,1.031639e+00
2.700000e-03,9.996879e-01,9.638141e-01,1.032087e+00
2.800000e-03,9.987931e-01,9.629194e-01,1.031192e+00
2.900000e-03,1.000583e+00,9.647089e-01,1.032982e+00
3.000000e-03,9.970036e-01,9.611299e-01,1.029403e+00
3.100000e-03,1.004162e+00,9.682878e-01,1.036561e+00
3.200000e-03,9.898457e-01,9.539719e-01,1.022245e+00
3.300000e-03,1.018478e+00,9.826037e-01,1.050876e+00
3.400000e-03,9.612139e-01,9.253401e-01,9.936128e-01
3.500000e-03,1.075741e+00,1.039867e+00,1.108140e+00
3.600000e-03,8.466866e-01,8.108129e-01,8.790856e-01
3.700000e-03,1.304796e+00,1.268922e+00,1.337195e+00
3.800000e-03,3.885777e-01,3.527039e-01,4.209766e-01
3.900000e-03,2.221014e+00,2.185140e+00,2.253412e+00
4.000000e-03,-1.443858e+00,-1.479732e+00,-1.411459e+00
4.100000e-03,5.885885e+00,5.850011e+00,5.918284e+00
4.200000e-03,-8.773601e+00,-8.809475e+00,-8.741203e+00
4.300000e-03,2.054537e+01,2.050950e+01,2.057777e+01
4.400000e-03,-3.809257e+01,-3.812845e+01,-3.806018e+01
4.500000e-03,7.918332e+01,7.914744e+01,7.921572e+01
4.600000e-03,-1.553685e+02,-1.554043e+02,-1.553361e+02
4.700000e-03,3.137351e+02,3.136992e+02,3.137675e+02
4.800000e-03,-6.244720e+02,-6.245079e+02,-6.244396e+02
4.900000e-03,1.251942e+03,1.251906e+03,1.251975e+03
5.000000e-03,-2.500886e+03,-2.500922e+03,-2.500854e+03
5.100000e-03,5.004771e+03,5.004735e+03,5.004803e+03
5.200000e-03,-1.000654e+04,-1.000658e+04,-1.000651e+04
5.300000e-03,2.001609e+04,2.001605e+04,2.001612e+04
5.400000e-03,-4.002917e+04,-4.002921e+04,-4.002914e+04
5.500000e-03,8.006134e+04,8.006131e+04,8.006137e+04
5.600000e-03,-1.601197e+05,-1.601197e+05,-1.601197e+05
5.700000e-03,3.202424e+05,3.202423e+05,3.202424e+05
5.800000e-03,-6.404817e+05,-6.404818e+05,-6.404817e+05
5.900000e-03,1.280966e+06,1.280966e+06,1.280967e+06
6.000000e-03,-2.561930e+06,-2.561930e+06,-2.561930e+06
6.100000e-03,5.123863e+06,5.123863e+06,5.123863e+06
6.200000e-03,-1.024772e+07,-1.024772e+07,-1.024772e+07
6.300000e-03,2.049545e+07,2.049545e+07,2.049545e+07
6.400000e-03,-4.099089e+07,-4.099089e+07,-4.099089e+07
6.500000e-03,8.198179e+07,8.198179e+07,8.198179e+07
6.600000e-03,-1.639636e+08,-1.639636e+08,-1.639636e+08
6.700000e-03,3.279272e+08,3.279272e+08,3.279272e+08
6.800000e-03,-6.558543e+08,-6.558543e+08,-6.558543e+08
6.900000e-03,1.311709e+09,1.311709e+09,1.311709e+09
7.000000e-03,-2.623417e+09,-2.623417e+09,-2.623417e+09
7.100000e-03,5.246835e+09,5.246835e+09,5.246835e+09
7.200000e-03,-1.049367e+10,-1.049367e+10,-1.049367e+10
7.300000e-03,2.098734e+10,2.098734e+10,2.098734e+10
7.400000e-03,-4.197468e+10,-4.197468e+10,-4.197468e+10
7.500000e-03,8.394935e+10,8.394935e+10,8.394935e+10
7.600000e-03,-1.678987e+11,-1.678987e+11,-1.678987e+11
7.700000e-03,3.357974e+11,3.357974e+11,3.357974e+11
7.800000e-03,-6.715948e+11,-6.715948e+11,-6.715948e+11
7.900000e-03,1.343190e+12,1.343190e+12,1.343190e+12
8.000000e-03,-2.686379e+12,-2.686379e+12,-2.686379e+12
8.100000e-03,5.372759e+12,5.372759e+12,5.372759e+12
8.200000e-03,-1.074552e+13,-1.074552e+13,-1.074552e+13
8.300000e-03,2.149103e+13,2.149103e+13,2.149103e+13
8.400000e-03,-4.298207e+13,-4.298207e+13,-4.298207e+13
8.500000e-03,8.596414e+13,8.596414e+13,8.596414e+13
8.600000e-03,-1.719283e+14,-1.719283e+14,-1.719283e+14
8.700000e-03,3.438566e+14,3.438566e+14,3.438566e+14
8.800000e-03,-6.877131e+14,-6.877131e+14,-6.877131e+14
8.900000e-03,1.375426e+15,1.375426e+15,1.375426e+15
9.000000e-03,-2.750852e+15,-2.750852e+15,-2.750852e+15
9.100000e-03,5.501705e+15,5.501705e+15,5.501705e+15
9.200000e-03,-1.100341e+16,-1.100341e+16,-1.100341e+16
9.300000e-03,2.200682e+16,2.200682e+16,2.200682e+16
9.400000e-03,-4.401364e+16,-4.401364e+16,-4.401364e+16
9.500000e-03,8.802728e+16,8.802728e+16,8.802728e+16
9.600000e-03,-1.760546e+17,-1.760546e+17,-1.760546e+17
9.700000e-03,3.521091e+17,3.521091e+17,3.521091e+17
9.800000e-03,-7.042182e+17,-7.042182e+17,-7.042182e+17
9.900000e-03,1.408436e+18,1.408436e+18,1.408436e+18
1.000000e-02,-2.816873e+18,-2.816873e+18,-2.816873e+18
1.010000e-02,5.633746e+18,5.633746e+18,5.633746e+18
1.020000e-02,-1.126749e+19,-1.126749e+19,-1.126749e+19
1.030000e-02,2.253498e+19,2.253498e+19,2.253498e+19
1.040000e-02,-4.506997e+19,-4.506997e+19,-4.506997e+19
1.050000e-02,9.013993e+19,9.013993e+19,9.013993e+19
1.060000e-02,-1.802799e+20,-1.802799e+20,-1.802799e+20
1.070000e-02,3.605597e+20,3.605597e+20,3.605597e+20
1.080000e-02,-7.211195e+20,-7.211195e+20,-7.211195e+20
1.090000e-02,1.442239e+21,1.442239e+21,1.442239e+21
1.100000e-02,-2.884478e+21,-2.884478e+21,-2.884478e+21
1.110000e-02,5.768956e+21,5.768956e+21,5.768956e+21
1.120000e-02,-1.153791e+22,-1.153791e+22,-1.153791e+22
1.130000e-02,2.307582e+22,2.307582e+22,2.307582e+22
1.140000e-02,-4.615165e+22,-4.615165e+22,-4.615165e+22
1.150000e-02,9.230329e+22,9.230329e+22,9.230329e+22
1.160000e-02,-1.846066e+23,-1.846066e+23,-1.846066e+23
1.170000e-02,3.692132e+23,3.692132e+23,3.692132e+23
1.180000e-02,-7.384263e+23,-7.384263e+23,-7.384263e+23
1.190000e-02,1.476853e+24,1.476853e+24,1.476853e+24
1.200000e-02,-2.953705e+24,-2.953705e+24,-2.953705e+24
1.210000e-02,5.907411e+24,5.907411e+24,5.907411e+24
1.220000e-02,-1.181482e+25,-1.181482e+25,-1.181482e+25
1.230000e-02,2.362964e+25,2.362964e+25,2.362964e+25
1.240000e-02,-4.725929e+25,-4.725929e+25,-4.725929e+25
1.250000e-02,9.451857e+25,9.451857e+25,9.451857e+25
1.260000e-02,-1.890371e+26,-1.890371e+26,-1.890371e+26
1.270000e-02,3.780743e+26,3.780743e+26,3.780743e+26
1.280000e-02,-7.561486e+26,-7.561486e+26,-7.561486e+26
1.290000e-02,1.512297e+27,1.512297e+27,1.512297e+27
1.300000e-02,-3.024594e+27,-3.024594e+27,-3.024594e+27
1.310000e-02,6.049188e+27,6.049188e+27,6.049188e+27
1.320000e-02,-1.209838e+28,-1.209838e+28,-1.209838e+28
1.330000e-02,2.419675e+28,2.419675e+28,2.419675e+28
1.340000e-02,-4.839351e+28,-4.839351e+28,-4.839351e+28
1.350000e-02,9.678702e+28,9.678702e+28,9.678702e+28
1.360000e-02,-1.935740e+29,-1.935740e+29,-1.935740e+29
1.370000e-02,3.871481e+29,3.871481e+29,3.871481e+29
1.380000e-02,-7.742961e+29,-7.742961e+29,-7.742961e+29
1.390000e-02,1.548592e+30,1.548592e+30,1.548592e+30
1.400000e-02,-3.097185e+30,-3.097185e+30,-3.097185e+30
1.410000e-02,6.194369e+30,6.194369e+30,6.194369e+30
1.420000e-02,-1.238874e+31,-1.238874e+31,-1.238874e+31
1.430000e-02,2.477748e+31,2.477748e+31,2.477748e+31
1.440000e-02,-4.955495e+31,-4.955495e+31,-4.955495e+31
1.450000e-02,9.910990e+31,9.910990e+31,9.910990e+31
1.460000e-02,-1.982198e+32,-1.982198e+32,-1.982198e+32
1.470000e-02,3.964396e+32,3.964396e+32,3.964396e+32
1.480000e-02,-7.928792e+32,-7.928792e+32,-7.928792e+32
1.490000e-02,1.585758e+33,1.585758e+33,1.585758e+33
1.500000e-02,-3.171517e+33,-3.171517e+33,-3.171517e+33
1.510000e-02,6.343034e+33,6.343034e+33,6.343034e+33
1.520000e-02,-1.268607e+34,-1.268607e+34,-1.268607e+34
1.530000e-02,2.537214e+34,2.537214e+34,2.537214e+34
1.540000e-02,-5.074427e+34,-5.074427e+34,-5.074427e+34
1.550000e-02,1.014885e+35,1.014885e+35,1.014885e+35
1.560000e-02,-2.029771e+35,-2.029771e+35,-2.029771e+35
1.570000e-02,4.059542e+35,4.059542e+35,4.059542e+35
1.580000e-02,-8.119083e+35,-8.119083e+35,-8.119083e+35
1.590000e-02,1.623817e+36,1.623817e+36,1.623817e+36
1.600000e-02,-3.247633e+36,-3.247633e+36,-3.247633e+36
1.610000e-02,6.495267e+36,6.495267e+36,6.495267e+36
1.620000e-02,-1.299053e+37,-1.299053e+37,-1.299053e+37
1.630000e-02,2.598107e+37,2.598107e+37,2.598107e+37
1.640000e-02,-5.196213e+37,-5.196213e+37,-5.196213e+37
1.650000e-02,1.039243e+38,1.039243e+38,1.039243e+38
1.660000e-02,-2.078485e+38,-2.078485e+38,-2.078485e+38
1.670000e-02,4.156971e+38,4.156971e+38,4.156971e+38
1.680000e-02,-8.313941e+38,-8.313941e+38,-8.313941e+38
1.690000e-02,1.662788e+39,1.662788e+39,1.662788e+39
1.700000e-02,-3.325577e+39,-3.325577e+39,-3.325577e+39
1.710000e-02,6.651153e+39,6.651153e+39,6.651153e+39
1.720000e-02,-1.330231e+40,-1.330231e+40,-1.330231e+40
1.730000e-02,2.660461e+40,2.660461e+40,2.660461e+40
1.740000e-02,-5.320922e+40,-5.320922e+40,-5.320922e+40
1.750000e-02,1.064184e+41,1.064184e+41,1.064184e+41
1.760000e-02,-2.128369e+41,-2.128369e+41,-2.128369e+41
1.770000e-02,4.256738e+41,4.256738e+41,4.256738e+41
1.780000e-02,-8.513476e+41,-8.513476e+41,-8.513476e+41
1.790000e-02,1.702695e+42,1.702695e+42,1.702695e+42
1.800000e-02,-3.405390e+42,-3.405390e+42,-3.405390e+42
1.810000e-02,6.810781e+42,6.810781e+42,6.810781e+42
1.820000e-02,-1.362156e+43,-1.362156e+43,-1.362156e+43
1.830000e-02,2.724312e+43,2.724312e+43,2.724312e+43
1.840000e-02,-5.448625e+43,-5.448625e+43,-5.448625e+43
1.850000e-02,1.089725e+44,1.089725e+44,1.089725e+44
1.860000e-02,-2.179450e+44,-2.179450e+44,-2.179450e+44
1.870000e-02,4.358900e+44,4.358900e+44,4.358900e+44
1.880000e-02,-8.717799e+44,-8.717799e+44,-8.717799e+44
1.890000e-02,1.743560e+45,1.743560e+45,1.743560e+45
1.900000e-02,-3.487120e+45,-3.487120e+45,-3.487120e+45
1.910000e-02,6.974240e+45,6.974240e+45,6.974240e+45
1.920000e-02,-1.394848e+46,-1.394848e+46,-1.394848e+46
1.930000e-02,2.789696e+46,2.789696e+46,2.789696e+46
1.940000e-02,-5.579392e+46,-5.579392e+46,-5.579392e+46
1.950000e-02,1.115878e+47,1.115878e+47,1.115878e+47
1.960000e-02,-2.231757e+47,-2.231757e+47,-2.231757e+47
1.970000e-02,4.463513e+47,4.463513e+47,4.463513e+47
1.980000e-02,-8.927027e+47,-8.927027e+47,-8.927027e+47
1.990000e-02,1.785405e+48,1.785405e+48,1.785405e+48
2.000000e-02,-3.570811e+48,-3.570811e+48,-3.570811e+48
2.010000e-02,7.141621e+48,7.141621e+48,7.141621e+48
2.020000e-02,-1.428324e+49,-1.428324e+49,-1.428324e+49
2.030000e-02,2.856649e+49,2.856649e+49,2.856649e+49
2.040000e-02,-5.713297e+49,-5.713297e+49,-5.713297e+49
2.050000e-02,1.142659e+50,1.142659e+50,1.142659e+50
2.060000e-02,-2.285319e+50,-2.285319e+50,-2.285319e+50
2.070000e-02,4.570638e+50,4.570638e+50,4.570638e+50
2.080000e-02,-9.141275e+50,-9.141275e+50,-9.141275e+50
2.090000e-02,1.828255e+51,1.828255e+51,1.828255e+51
2.100000e-02,-3.656510e+51,-3.656510e+51,-3.656510e+51
2.110000e-02,7.313020e+51,7.313020e+51,7.313020e+51
2.120000e-02,-1.462604e+52,-1.462604e+52,-1.462604e+52
2.130000e-02,2.925208e+52,2.925208e+52,2.925208e+52
2.140000e-02,-5.850416e+52,-5.850416e+52,-5.850416e+52
2.150000e-02,1.170083e+53,1.170083e+53,1.170083e+53
2.160000e-02,-2.340166e+53,-2.340166e+53,-2.340166e+53
2.170000e-02,4.680333e+53,4.680333e+53,4.680333e+53
2.180000e-02,-9.360666e+53,-9.360666e+53,-9.360666e+53
2.190000e-02,1.872133e+54,1.872133e+54,1.872133e+54
2.200000e-02,-3.744266e+54,-3.744266e+54,-3.744266e+54
2.210000e-02,7.488533e+54,7.488533e+54,7.488533e+54
2.220000e-02,-1.497707e+55,-1.497707e+55,-1.497707e+55
2.230000e-02,2.995413e+55,2.995413e+55,2.995413e+55
2.240000e-02,-5.990826e+55,-5.990826e+55,-5.990826e+55
2.250000e-02,1.198165e+56,1.198165e+56,1.198165e+56
2.260000e-02,-2.396330e+56,-2.396330e+56,-2.396330e+56
2.270000e-02,4.792661e+56,4.792661e+56,4.792661e+56
2.280000e-02,-9.585322e+56,-9.585322e+56,-9.585322e+56
2.290000e-02,1.917064e+57,1.917064e+57,1.917064e+57
2.300000e-02,-3.834129e+57,-3.834129e+57,-3.834129e+57
2.310000e-02,7.668257e+57,7.668257e+57,7.668257e+57
2.320000e-02,-1.533651e+58,-1.533651e+58,-1.533651e+58
2.330000e-02,3.067303e+58,3.067303e+58,3.067303e+58
2.340000e-02,-6.134606e+58,-6.134606e+58,-6.134606e+58
2.350000e-02,1.226921e+59,1.226921e+59,1.226921e+59
2.360000e-02,-2.453842e+59,-2.453842e+59,-2.453842e+59
2.370000e-02,4.907685e+59,4.907685e+59,4.907685e+59
2.380000e-02,-9.815370e+59,-9.815370e+59,-9.815370e+59
2.390000e-02,1.963074e+60,1.963074e+60,1.963074e+60
2.400000e-02,-3.926148e+60,-3.926148e+60,-3.926148e+60
2.410000e-02,7.852296e+60,7.852296e+60,7.852296e+60
2.420000e-02,-1.570459e+61,-1.570459e+61,-1.570459e+61
2.430000e-02,3.140918e+61,3.140918e+61,3.140918e+61
2.440000e-02,-6.281836e+61,-6.281836e+61,-6.281836e+61
2.450000e-02,1.256367e+62,1.256367e+62,1.256367e+62
2.460000e-02,-2.512735e+62,-2.512735e+62,-2.512735e+62
2.470000e-02,5.025469e+62,5.025469e+62,5.025469e+62
2.480000e-02,-1.005094e+63,-1.005094e+63,-1.005094e+63
2.490000e-02,2.010188e+63,2.010188e+63,2.010188e+63
2.500000e-02,-4.020375e+63,-4.020375e+63,-4.020375e+63
2.510000e-02,8.040751e+63,8.040751e+63,8.040751e+63
2.520000e-02,-1.608150e+64,-1.608150e+64,-1.608150e+64
2.530000e-02,3.216300e+64,3.216300e+64,3.216300e+64
2.540000e-02,-6.432601e+64,-6.432601e+64,-6.432601e+64
2.550000e-02,1.286520e+65,1.286520e+65,1.286520e+65
2.560000e-02,-2.573040e+65,-2.573040e+65,-2.573040e+65
2.570000e-02,5.146080e+65,5.146080e+65,5.146080e+65
2.580000e-02,-1.029216e+66,-1.029216e+66,-1.029216e+66
2.590000e-02,2.058432e+66,2.058432e+66,2.058432e+66
2.600000e-02,-4.116864e+66,-4.116864e+66,-4.116864e+66
2.610000e-02,8.233729e+66,8.233729e+66,8.233729e+66
2.620000e-02,-1.646746e+67,-1.646746e+67,-1.646746e+67
2.630000e-02,3.293491e+67,3.293491e+67,3.293491e+67
2.640000e-02,-6.586983e+67,-6.586983e+67,-6.586983e+67
2.650000e-02,1.317397e+68,1.317397e+68,1.317397e+68
2.660000e-02,-2.634793e+68,-2.634793e+68,-2.634793e+68
2.670000e-02,5.269586e+68,5.269586e+68,5.269586e+68
2.680000e-02,-1.053917e+69,-1.053917e+69,-1.053917e+69
2.690000e-02,2.107835e+69,2.107835e+69,2.107835e+69
2.700000e-02,-4.215669e+69,-4.215669e+69,-4.215669e+69
2.710000e-02,8.431338e+69,8.431338e+69,8.431338e+69
2.720000e-02,-1.686268e+70,-1.686268e+70,-1.686268e+70
2.730000e-02,3.372535e+70,3.372535e+70,3.372535e+70
2.740000e-02,-6.745071e+70,-6.745071e+70,-6.745071e+70
2.750000e-02,1.349014e+71,1.349014e+71,1.349014e+71
2.760000e-02,-2.698028e+71,-2.698028e+71,-2.698028e+71
2.770000e-02,5.396056e+71,5.396056e+71,5.396056e+71
2.780000e-02,-1.079211e+72,-1.079211e+72,-1.079211e+72
2.790000e-02,2.158423e+72,2.158423e+72,2.158423e+72
2.800000e-02,-4.316845e+72,-4.316845e+72,-4.316845e+72
2.810000e-02,8.633690e+72,8.633690e+72,8.633690e+72
2.820000e-02,-1.726738e+73,-1.726738e+73,-1.726738e+73
2.830000e-02,3.453476e+73,3.453476e+73,3.453476e+73
2.840000e-02,-6.906952e+73,-6.906952e+73,-6.906952e+73
2.850000e-02,1.381390e+74,1.381390e+74,1.381390e+74
2.860000e-02,-2.762781e+74,-2.762781e+74,-2.762781e+74
2.870000e-02,5.525562e+74,5.525562e+74,5.525562e+74
2.880000e-02,-1.105112e+75,-1.105112e+75,-1.105112e+75
2.890000e-02,2.210225e+75,2.210225e+75,2.210225e+75
2.900000e-02,-4.420449e+75,-4.420449e+75,-4.420449e+75
2.910000e-02,8.840899e+75,8.840899e+75,8.840899e+75
2.920000e-02,-1.768180e+76,-1.768180e+76,-1.768180e+76
2.930000e-02,3.536360e+76,3.536360e+76,3.536360e+76
2.940000e-02,-7.072719e+76,-7.072719e+76,-7.072719e+76
2.950000e-02,1.414544e+77,1.414544e+77,1.414544e+77
2.960000e-02,-2.829088e+77,-2.829088e+77,-2.829088e+77
2.970000e-02,5.658175e+77,5.658175e+77,5.658175e+77
2.980000e-02,-1.131635e+78,-1.131635e+78,-1.131635e+78
2.990000e-02,2.263270e+78,2.263270e+78,2.263270e+78
3.000000e-02,-4.526540e+78,-4.526540e+78,-4.526540e+78
3.010000e-02,9.053080e+78,9.053080e+78,9.053080e+78
3.020000e-02,-1.810616e+79,-1.810616e+79,-1.810616e+79
3.030000e-02,3.621232e+79,3.621232e+79,3.621232e+79
3.040000e-02,-7.242464e+79,-7.242464e+79,-7.242464e+79
3.050000e-02,1.448493e+80,1.448493e+80,1.448493e+80
3.060000e-02,-2.896986e+80,-2.896986e+80,-2.896986e+80
3.070000e-02,5.793971e+80,5.793971e+80,5.793971e+80
3.080000e-02,-1.158794e+81,-1.158794e+81,-1.158794e+81
3.090000e-02,2.317589e+81,2.317589e+81,2.317589e+81
3.100000e-02,-4.635177e+81,-4.635177e+81,-4.635177e+81
3.110000e-02,9.270354e+81,9.270354e+81,9.270354e+81
3.120000e-02,-1.854071e+82,-1.854071e+82,-1.854071e+82
3.130000e-02,3.708142e+82,3.708142e+82,3.708142e+82
3.140000e-02,-7.416284e+82,-7.416284e+82,-7.416284e+82
3.150000e-02,1.483257e+83,1.483257e+83,1.483257e+83
3.160000e-02,-2.966513e+83,-2.966513e+83,-2.966513e+83
3.170000e-02,5.933027e+83,5.933027e+83,5.933027e+83
3.180000e-02,-1.186605e+84,-1.186605e+84,-1.186605e+84
3.190000e-02,2.373211e+84,2.373211e+84,2.373211e+84
3.200000e-02,-4.746421e+84,-4.746421e+84,-4.746421e+84
3.210000e-02,9.492843e+84,9.492843e+84,9.492843e+84
3.220000e-02,-1.898569e+85,-1.898569e+85,-1.898569e+85
3.230000e-02,3.797137e+85,3.797137e+85,3.797137e+85
3.240000e-02,-7.594274e+85,-7.594274e+85,-7.594274e+85
3.250000e-02,1.518855e+86,1.518855e+86,1.518855e+86
3.260000e-02,-3.037710e+86,-3.037710e+86,-3.037710e+86
3.270000e-02,6.075419e+86,6.075419e+86,6.075419e+86
3.280000e-02,-1.215084e+87,-1.215084e+87,-1.215084e+87
3.290000e-02,2.430168e+87,2.430168e+87,2.430168e+87
3.300000e-02,-4.860336e+87,-4.860336e+87,-4.860336e+87
3.310000e-02,9.720671e+87,9.720671e+87,9.720671e+87
3.320000e-02,-1.944134e+88,-1.944134e+88,-1.944134e+88
3.330000e-02,3.888268e+88,3.888268e+88,3.888268e+88
3.340000e-02,-7.776537e+88,-7.776537e+88,-7.776537e+88
3.350000e-02,1.555307e+89,1.555307e+89,1.555307e+89
3.360000e-02,-3.110615e+89,-3.110615e+89,-3.110615e+89
3.370000e-02,6.221230e+89,6.221230e+89,6.221230e+89
3.380000e-02,-1.244246e+90,-1.244246e+90,-1.244246e+90
3.390000e-02,2.488492e+90,2.488492e+90,2.488492e+90
3.400000e-02,-4.976984e+90,-4.976984e+90,-4.976984e+90
3.410000e-02,9.953967e+90,9.953967e+90,9.953967e+90
3.420000e-02,-1.990793e+91,-1.990793e+91,-1.990793e+91
3.430000e-02,3.981587e+91,3.981587e+91,3.981587e+91
3.440000e-02,-7.963174e+91,-7.963174e+91,-7.963174e+91
3.450000e-02,1.592635e+92,1.592635e+92,1.592635e+92
3.460000e-02,-3.185270e+92,-3.185270e+92,-3.185270e+92
3.470000e-02,6.370539e+92,6.370539e+92,6.370539e+92
3.480000e-02,-1.274108e+93,-1.274108e+93,-1.274108e+93
3.490000e-02,2.548216e+93,2.548216e+93,2.548216e+93
3.500000e-02,-5.096431e+93,-5.096431e+93,-5.096431e+93
3.510000e-02,1.019286e+94,1.019286e+94,1.019286e+94
3.520000e-02,-2.038572e+94,-2.038572e+94,-2.038572e+94
3.530000e-02,4.077145e+94,4.077145e+94,4.077145e+94
3.540000e-02,-8.154290e+94,-8.154290e+94,-8.154290e+94
3.550000e-02,1.630858e+95,1.630858e+95,1.630858e+95
3.560000e-02,-3.261716e+95,-3.261716e+95,-3.261716e+95
3.570000e-02,6.523432e+95,6.523432e+95,6.523432e+95
3.580000e-02,-1.304686e+96,-1.304686e+96,-1.304686e+96
3.590000e-02,2.609373e+96,2.609373e+96,2.609373e+96
3.600000e-02,-5.218746e+96,-5.218746e+96,-5.218746e+96
3.610000e-02,1.043749e+97,1.043749e+97,1.043749e+97
3.620000e-02,-2.087498e+97,-2.087498e+97,-2.087498e+97
3.630000e-02,4.174996e+97,4.174996e+97,4.174996e+97
3.640000e-02,-8.349993e+97,-8.349993e+97,-8.349993e+97
3.650000e-02,1.669999e+98,1.669999e+98,1.669999e+98
3.660000e-02,-3.339997e+98,-3.339997e+98,-3.339997e+98
3.670000e-02,6.679994e+98,6.679994e+98,6.679994e+98
3.680000e-02,-1.335999e+99,-1.335999e+99,-1.335999e+99
3.690000e-02,2.671998e+99,2.671998e+99,2.671998e+99
3.700000e-02,-5.343995e+99,-5.343995e+99,-5.343995e+99
3.710000e-02,1.068799e+100,1.068799e+100,1.068799e+100
3.720000e-02,-2.137598e+100,-2.137598e+100,-2.137598e+100
3.730000e-02,4.275196e+100,4.275196e+100,4.275196e+100
3.740000e-02,-8.550393e+100,-8.550393e+100,-8.550393e+100
3.750000e-02,1.710079e+101,1.710079e+101,1.710079e+101
3.760000e-02,-3.420157e+101,-3.420157e+101,-3.420157e+101
3.770000e-02,6.840314e+101,6.840314e+101,6.840314e+101
3.780000e-02,-1.368063e+102,-1.368063e+102,-1.368063e+102
3.790000e-02,2.736126e+102,2.736126e+102,2.736126e+102
3.800000e-02,-5.472251e+102,-5.472251e+102,-5.472251e+102
3.810000e-02,1.094450e+103,1.094450e+103,1.094450e+103
3.820000e-02,-2.188901e+103,-2.188901e+103,-2.188901e+103
3.830000e-02,4.377801e+103,4.377801e+103,4.377801e+103
3.840000e-02,-8.755602e+103,-8.755602e+103,-8.755602e+103
3.850000e-02,1.751120e+104,1.751120e+104,1.751120e+104
3.860000e-02,-3.502241e+104,-3.502241e+104,-3.502241e+104
3.870000e-02,7.004482e+104,7.004482e+104,7.004482e+104
3.880000e-02,-1.400896e+105,-1.400896e+105,-1.400896e+105
3.890000e-02,2.801793e+105,2.801793e+105,2.801793e+105
3.900000e-02,-5.603585e+105,-5.603585e+105,-5.603585e+105
3.910000e-02,1.120717e+106,1.120717e+106,1.120717e+106
3.920000e-02,-2.241434e+106,-2.241434e+106,-2.241434e+106
3.930000e-02,4.482868e+106,4.482868e+106,4.482868e+106
3.940000e-02,-8.965737e+106,-8.965737e+106,-8.965737e+106
3.950000e-02,1.793147e+107,1.793147e+107,1.793147e+107
3.960000e-02,-3.586295e+107,-3.586295e+107,-3.586295e+107
3.970000e-02,7.172589e+107,7.172589e+107,7.172589e+107
3.980000e-02,-1.434518e+108,-1.434518e+108,-1.434518e+108
3.990000e-02,2.869036e+108,2.869036e+108,2.869036e+108
4.000000e-02,-5.738071e+108,-5.738071e+108,-5.738071e+108
4.010000e-02,1.147614e+109,1.147614e+109,1.147614e+109
4.020000e-02,-2.295229e+109,-2.295229e+109,-2.295229e+109
4.030000e-02,4.590457e+109,4.590457e+109,4.590457e+109
4.040000e-02,-9.180914e+109,-9.180914e+109,-9.180914e+109
4.050000e-02,1.836183e+110,1.836183e+110,1.836183e+110
4.060000e-02,-3.672366e+110,-3.672366e+110,-3.672366e+110
4.070000e-02,7.344731e+110,7.344731e+110,7.344731e+110
4.080000e-02,-1.468946e+111,-1.468946e+111,-1.468946e+111
4.090000e-02,2.937893e+111,2.937893e+111,2.937893e+111
4.100000e-02,-5.875785e+111,-5.875785e+111,-5.875785e+111
4.110000e-02,1.175157e+112,1.175157e+112,1.175157e+112
4.120000e-02,-2.350314e+112,-2.350314e+112,-2.350314e+112
4.130000e-02,4.700628e+112,4.700628e+112,4.700628e+112
4.140000e-02,-9.401256e+112,-9.401256e+112,-9.401256e+112
4.150000e-02,1.880251e+113,1.880251e+113,1.880251e+113
4.160000e-02,-3.760503e+113,-3.760503e+113,-3.760503e+113
4.170000e-02,7.521005e+113,7.521005e+113,7.521005e+113
4.180000e-02,-1.504201e+114,-1.504201e+114,-1.504201e+114
